retailer_week,week_beginning,week_ending,last_year_retailer_week,last_year_week_ending,fiscal_week,fiscal_month,fiscal_year,calendar_month_name,calendar_month,calendar_year,quarter,week_offset,dsci_inserted_date,dsci_last_modified_date,dsci_last_loaded_date,dsci_last_pulled_date,fiscal_year_offset,calendar_year_offset,quarter_offset,calendar_month_offset,fiscal_month_offset,next_year_retailer_week,next_year_week_ending
202537,2025-10-11,2025-10-17,202438,2024-10-18,37,9,2025,October,10,2025,3,182,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,14,42,42,202637,2026-10-16
202548,2025-12-27,2026-01-02,202449,2025-01-03,48,11,2025,January,12,2025,4,193,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,15,44,44,202648,2027-01-01
202609,2026-03-28,2026-04-03,202509,2025-04-04,9,2,2026,April,4,2026,1,206,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,16,48,47,202709,2027-04-02
202611,2026-04-11,2026-04-17,202511,2025-04-18,11,3,2026,April,4,2026,1,208,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,16,48,48,202711,2027-04-16
202616,2026-05-16,2026-05-22,202516,2025-05-23,16,4,2026,May,5,2026,2,213,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,17,49,49,202716,2027-05-21
202620,2026-06-13,2026-06-19,202520,2025-06-20,20,5,2026,June,6,2026,2,217,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,17,50,50,202720,2027-06-18
202626,2026-07-25,2026-07-31,202526,2025-08-01,26,6,2026,July,7,2026,2,223,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,17,51,51,202726,2027-07-30
202638,2026-10-17,2026-10-23,202538,2025-10-24,38,9,2026,October,10,2026,3,235,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,18,54,54,202738,2027-10-22
202646,2026-12-12,2026-12-18,202546,2025-12-19,46,11,2026,December,12,2026,4,243,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,19,56,56,202746,2027-12-17
202710,2027-04-03,2027-04-09,202610,2026-04-10,10,3,2027,April,4,2027,1,259,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,20,60,60,202810,2028-04-07
202711,2027-04-10,2027-04-16,202611,2026-04-17,11,3,2027,April,4,2027,1,260,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,20,60,60,202811,2028-04-14
202728,2027-08-07,2027-08-13,202628,2026-08-14,28,7,2027,August,8,2027,3,277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,22,64,64,202828,2028-08-11
202734,2027-09-18,2027-09-24,202634,2026-09-25,34,8,2027,September,9,2027,3,283,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,22,65,65,202834,2028-09-22
202817,2028-05-20,2028-05-26,202717,2027-05-28,17,4,2028,May,5,2028,2,318,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,25,73,73,202917,2029-05-25
202824,2028-07-08,2028-07-14,202724,2027-07-16,24,6,2028,July,7,2028,2,325,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,25,75,75,202924,2029-07-13
202825,2028-07-15,2028-07-21,202725,2027-07-23,25,6,2028,July,7,2028,2,326,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,25,75,75,202925,2029-07-20
202831,2028-08-26,2028-09-01,202731,2027-09-03,31,8,2028,September,9,2028,3,332,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,26,77,77,202931,2029-08-31
202838,2028-10-14,2028-10-20,202738,2027-10-22,38,9,2028,October,10,2028,3,339,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,26,78,78,202938,2029-10-19
202843,2028-11-18,2028-11-24,202743,2027-11-26,43,10,2028,November,11,2028,4,344,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,27,79,79,202943,2029-11-23
202921,2029-06-16,2029-06-22,202821,2028-06-23,21,5,2029,June,6,2029,2,374,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,29,86,86,203021,2030-06-21
202933,2029-09-08,2029-09-14,202833,2028-09-15,33,8,2029,September,9,2029,3,386,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,30,89,89,203033,2030-09-13
202940,2029-10-27,2029-11-02,202840,2028-11-03,40,10,2029,November,11,2029,4,393,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,31,91,91,203040,2030-11-01
202941,2029-11-03,2029-11-09,202841,2028-11-10,41,10,2029,November,11,2029,4,394,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,31,91,91,203041,2030-11-08
203006,2030-03-02,2030-03-08,202906,2029-03-09,6,2,2030,March,3,2030,1,411,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,32,95,95,203105,2031-03-07
203035,2030-09-21,2030-09-27,202935,2029-09-28,35,8,2030,September,9,2030,3,440,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,34,101,101,203134,2031-09-26
203042,2030-11-09,2030-11-15,202942,2029-11-16,42,10,2030,November,11,2030,4,447,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,35,103,103,203141,2031-11-14
203053,2031-01-25,2031-01-31,203001,2030-02-01,53,12,2030,January,1,2031,4,458,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,9,35,105,105,203152,2032-01-30
203101,2031-02-01,2031-02-07,203002,2030-02-08,1,1,2031,February,2,2031,1,459,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,36,106,106,203201,2032-02-06
203113,2031-04-26,2031-05-02,203014,2030-05-03,13,3,2031,May,5,2031,1,471,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,36,109,108,203213,2032-04-30
203125,2031-07-19,2031-07-25,203026,2030-07-26,25,6,2031,July,7,2031,2,483,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,37,111,111,203225,2032-07-23
203130,2031-08-23,2031-08-29,203031,2030-08-30,30,7,2031,August,8,2031,3,488,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,38,112,112,203230,2032-08-27
203205,2032-02-28,2032-03-05,203105,2031-03-07,5,2,2032,March,3,2032,1,515,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,10,10,40,119,119,203305,2033-03-04
203245,2032-12-04,2032-12-10,203145,2031-12-12,45,11,2032,December,12,2032,4,555,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,10,10,43,128,128,203345,2033-12-09
203304,2033-02-19,2033-02-25,203204,2032-02-27,4,1,2033,February,2,2033,1,566,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,44,130,130,203404,2034-02-24
203316,2033-05-14,2033-05-20,203216,2032-05-21,16,4,2033,May,5,2033,2,578,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,45,133,133,203416,2034-05-19
203403,2034-02-11,2034-02-17,203303,2033-02-18,3,1,2034,February,2,2034,1,617,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,12,12,48,142,142,203503,2035-02-16
203421,2034-06-17,2034-06-23,203321,2033-06-24,21,5,2034,June,6,2034,2,635,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,12,12,49,146,146,203521,2035-06-22
203438,2034-10-14,2034-10-20,203338,2033-10-21,38,9,2034,October,10,2034,3,652,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,12,12,50,150,150,203538,2035-10-19
203507,2035-03-10,2035-03-16,203407,2034-03-17,7,2,2035,March,3,2035,1,673,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,52,155,155,203607,2036-03-14
203524,2035-07-07,2035-07-13,203424,2034-07-14,24,6,2035,July,7,2035,2,690,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,53,159,159,203624,2036-07-11
203550,2036-01-05,2036-01-11,203450,2035-01-12,50,12,2035,January,1,2036,4,716,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,14,55,165,165,203650,2037-01-09
203720,2037-06-13,2037-06-19,203621,2036-06-20,20,5,2037,June,6,2037,2,791,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,61,182,182,203820,2038-06-18
203725,2037-07-18,2037-07-24,203626,2036-07-25,25,6,2037,July,7,2037,2,796,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,61,183,183,203825,2038-07-23
203811,2038-04-10,2038-04-16,203711,2037-04-17,11,3,2038,April,4,2038,1,834,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,64,192,192,203911,2039-04-15
203814,2038-05-01,2038-05-07,203714,2037-05-08,14,4,2038,May,5,2038,2,837,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,65,193,193,203914,2039-05-06
203815,2038-05-08,2038-05-14,203715,2037-05-15,15,4,2038,May,5,2038,2,838,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,65,193,193,203915,2039-05-13
203819,2038-06-05,2038-06-11,203719,2037-06-12,19,5,2038,June,6,2038,2,842,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,65,194,194,203919,2039-06-10
203824,2038-07-10,2038-07-16,203724,2037-07-17,24,6,2038,July,7,2038,2,847,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,65,195,195,203924,2039-07-15
203843,2038-11-20,2038-11-26,203743,2037-11-27,43,10,2038,November,11,2038,4,866,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,67,199,199,203943,2039-11-25
203908,2039-03-19,2039-03-25,203808,2038-03-26,8,2,2039,March,3,2039,1,883,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,68,203,203,204008,2040-03-23
203920,2039-06-11,2039-06-17,203820,2038-06-18,20,5,2039,June,6,2039,2,895,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,69,206,206,204020,2040-06-15
203924,2039-07-09,2039-07-15,203824,2038-07-16,24,6,2039,July,7,2039,2,899,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,69,207,207,204024,2040-07-13
203928,2039-08-06,2039-08-12,203828,2038-08-13,28,7,2039,August,8,2039,3,903,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,70,208,208,204028,2040-08-10
203932,2039-09-03,2039-09-09,203832,2038-09-10,32,8,2039,September,9,2039,3,907,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,70,209,209,204032,2040-09-07
203941,2039-11-05,2039-11-11,203841,2038-11-12,41,10,2039,November,11,2039,4,916,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,71,211,211,204041,2040-11-09
204005,2040-02-25,2040-03-02,203905,2039-03-04,5,2,2040,March,3,2040,1,932,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,72,215,215,204105,2041-03-01
204006,2040-03-03,2040-03-09,203906,2039-03-11,6,2,2040,March,3,2040,1,933,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,72,215,215,204106,2041-03-08
204007,2040-03-10,2040-03-16,203907,2039-03-18,7,2,2040,March,3,2040,1,934,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,72,215,215,204107,2041-03-15
204008,2040-03-17,2040-03-23,203908,2039-03-25,8,2,2040,March,3,2040,1,935,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,72,215,215,204108,2041-03-22
204023,2040-06-30,2040-07-06,203923,2039-07-08,23,6,2040,July,7,2040,2,950,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,73,219,219,204123,2041-07-05
204026,2040-07-21,2040-07-27,203926,2039-07-29,26,6,2040,July,7,2040,2,953,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,73,219,219,204126,2041-07-26
204043,2040-11-17,2040-11-23,203943,2039-11-25,43,10,2040,November,11,2040,4,970,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,75,223,223,204143,2041-11-22
204133,2041-09-07,2041-09-13,204033,2040-09-14,33,8,2041,September,9,2041,3,1012,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,78,233,233,204232,2042-09-12
204142,2041-11-09,2041-11-15,204042,2040-11-16,42,10,2041,November,11,2041,4,1021,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,79,235,235,204241,2042-11-14
204145,2041-11-30,2041-12-06,204045,2040-12-07,45,11,2041,December,12,2041,4,1024,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,79,236,236,204244,2042-12-05
204207,2042-03-15,2042-03-21,204108,2041-03-22,7,2,2042,March,3,2042,1,1039,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,80,239,239,204307,2043-03-20
204209,2042-03-29,2042-04-04,204110,2041-04-05,9,2,2042,April,4,2042,1,1041,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,80,240,239,204309,2043-04-03
204238,2042-10-18,2042-10-24,204139,2041-10-25,38,9,2042,October,10,2042,3,1070,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,82,246,246,204338,2043-10-23
204311,2043-04-11,2043-04-17,204211,2042-04-18,11,3,2043,April,4,2043,1,1095,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,84,252,252,204411,2044-04-15
204328,2043-08-08,2043-08-14,204228,2042-08-15,28,7,2043,August,8,2043,3,1112,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,86,256,256,204428,2044-08-12
204338,2043-10-17,2043-10-23,204238,2042-10-24,38,9,2043,October,10,2043,3,1122,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,86,258,258,204438,2044-10-21
204340,2043-10-31,2043-11-06,204240,2042-11-07,40,10,2043,November,11,2043,4,1124,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,87,259,259,204440,2044-11-04
204342,2043-11-14,2043-11-20,204242,2042-11-21,42,10,2043,November,11,2043,4,1126,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,87,259,259,204442,2044-11-18
204405,2044-02-27,2044-03-04,204305,2043-03-06,5,2,2044,March,3,2044,1,1141,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,88,263,263,204505,2045-03-03
204415,2044-05-07,2044-05-13,204315,2043-05-15,15,4,2044,May,5,2044,2,1151,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,89,265,265,204515,2045-05-12
204426,2044-07-23,2044-07-29,204326,2043-07-31,26,6,2044,July,7,2044,2,1162,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,89,267,267,204526,2045-07-28
204430,2044-08-20,2044-08-26,204330,2043-08-28,30,7,2044,August,8,2044,3,1166,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,90,268,268,204530,2045-08-25
204449,2044-12-31,2045-01-06,204349,2044-01-08,49,12,2044,January,12,2044,4,1185,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,91,272,273,204549,2046-01-05
204506,2045-03-04,2045-03-10,204406,2044-03-11,6,2,2045,March,3,2045,1,1194,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,92,275,275,,
204507,2045-03-11,2045-03-17,204407,2044-03-18,7,2,2045,March,3,2045,1,1195,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,92,275,275,,
204532,2045-09-02,2045-09-08,204432,2044-09-09,32,8,2045,September,9,2045,3,1220,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,94,281,281,,
204548,2045-12-23,2045-12-29,204448,2044-12-30,48,11,2045,December,12,2045,4,1236,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,95,284,284,,
202217,2022-05-21,2022-05-27,202117,2021-05-28,17,4,2022,May,5,2022,2,5,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,0,0,1,1,1,202317,2023-05-26
202233,2022-09-10,2022-09-16,202133,2021-09-17,33,8,2022,September,9,2022,3,21,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,0,0,2,5,5,202333,2023-09-15
202252,2023-01-21,2023-01-27,202152,2022-01-28,52,12,2022,January,1,2023,4,40,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,0,1,3,9,9,202352,2024-01-26
202301,2023-01-28,2023-02-03,202201,2022-02-04,1,1,2023,February,2,2023,1,41,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,4,10,10,202401,2024-02-02
202312,2023-04-15,2023-04-21,202212,2022-04-22,12,3,2023,April,4,2023,1,52,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,4,12,12,202412,2024-04-19
202333,2023-09-09,2023-09-15,202233,2022-09-16,33,8,2023,September,9,2023,3,73,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,6,17,17,202433,2024-09-13
202345,2023-12-02,2023-12-08,202245,2022-12-09,45,11,2023,December,12,2023,4,85,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,7,20,20,202445,2024-12-06
202347,2023-12-16,2023-12-22,202247,2022-12-23,47,11,2023,December,12,2023,4,87,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,7,20,20,202447,2024-12-20
202412,2024-04-13,2024-04-19,202312,2023-04-21,12,3,2024,April,4,2024,1,104,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,8,24,24,202511,2025-04-18
202420,2024-06-08,2024-06-14,202320,2023-06-16,20,5,2024,June,6,2024,2,112,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,9,26,26,202519,2025-06-13
202422,2024-06-22,2024-06-28,202322,2023-06-30,22,5,2024,June,6,2024,2,114,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,9,26,26,202521,2025-06-27
202423,2024-06-29,2024-07-05,202323,2023-07-07,23,6,2024,July,7,2024,2,115,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,9,27,27,202522,2025-07-04
202427,2024-07-27,2024-08-02,202327,2023-08-04,27,7,2024,August,8,2024,3,119,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,10,28,28,202526,2025-08-01
202436,2024-09-28,2024-10-04,202336,2023-10-06,36,9,2024,October,10,2024,3,128,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,10,30,30,202535,2025-10-03
202524,2025-07-12,2025-07-18,202425,2024-07-19,24,6,2025,July,7,2025,2,169,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,13,39,39,202624,2026-07-17
202541,2025-11-08,2025-11-14,202442,2024-11-15,41,10,2025,November,11,2025,4,186,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,15,43,43,202641,2026-11-13
202546,2025-12-13,2025-12-19,202447,2024-12-20,46,11,2025,December,12,2025,4,191,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,15,44,44,202646,2026-12-18
202551,2026-01-17,2026-01-23,202452,2025-01-24,51,12,2025,January,1,2026,4,196,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,4,15,45,45,202651,2027-01-22
